"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"3200359";"Alto Rio Novo (ES)";"8022"
"3200409";"Anchieta (ES)";"28546"
"3200508";"Apiacá (ES)";"7932"
"3200607";"Aracruz (ES)";"98393"
"3200706";"Atílio Vivácqua (ES)";"11804"
"3200805";"Baixo Guandu (ES)";"31794"
"3200904";"Barra de São Francisco (ES)";"45283"
"3201001";"Boa Esperança (ES)";"15460"
"3201100";"Bom Jesus do Norte (ES)";"10254"
"3201159";"Brejetuba (ES)";"12838"
"3201209";"Cachoeiro de Itapemirim (ES)";"211649"
"3201308";"Cariacica (ES)";"387368"
"3201407";"Castelo (ES)";"38304"
"3201506";"Colatina (ES)";"124525"
"3201605";"Conceição da Barra (ES)";"31574"
"3201704";"Conceição do Castelo (ES)";"12944"
"3201803";"Divino de São Lourenço (ES)";"4612"
"3201902";"Domingos Martins (ES)";"34757"
"3202009";"Dores do Rio Preto (ES)";"6949"
"3202108";"Ecoporanga (ES)";"24217"
"3202207";"Fundão (ES)";"20757"
"3202256";"Governador Lindenberg (ES)";"12600"
"3202306";"Guaçuí (ES)";"31201"
"3202405";"Guarapari (ES)";"123166"
"3202454";"Ibatiba (ES)";"25882"
"3202504";"Ibiraçu (ES)";"12581"
"3202553";"Ibitirama (ES)";"9373"
"3202603";"Iconha (ES)";"14016"
"3202652";"Irupi (ES)";"13380"
"3202702";"Itaguaçu (ES)";"14815"
"3202801";"Itapemirim (ES)";"34628"
"3202900";"Itarana (ES)";"11231"
"3203007";"Iúna (ES)";"29896"
"3203056";"Jaguaré (ES)";"29642"
"3203106";"Jerônimo Monteiro (ES)";"12036"
"3203130";"João Neiva (ES)";"17168"
"3203163";"Laranja da Terra (ES)";"11457"
"3203205";"Linhares (ES)";"169048"
"3203304";"Mantenópolis (ES)";"15419"
"3203320";"Marataízes (ES)";"38670"
"3203346";"Marechal Floriano (ES)";"16545"
"3203353";"Marilândia (ES)";"12602"
"3203403";"Mimoso do Sul (ES)";"27388"
"3203502";"Montanha (ES)";"19391"
"3203601";"Mucurici (ES)";"5861"
"3203700";"Muniz Freire (ES)";"18745"
"3203809";"Muqui (ES)";"15806"
"3203908";"Nova Venécia (ES)";"50991"
"3204005";"Pancas (ES)";"23697"
"3204054";"Pedro Canário (ES)";"26537"
"3204104";"Pinheiros (ES)";"27130"
"3204203";"Piúma (ES)";"21336"
"3204252";"Ponto Belo (ES)";"7901"
"3204302";"Presidente Kennedy (ES)";"11742"
"3204351";"Rio Bananal (ES)";"19457"
"3204401";"Rio Novo do Sul (ES)";"12095"
"3204500";"Santa Leopoldina (ES)";"12889"
"3204559";"Santa Maria de Jetibá (ES)";"39928"
"3204609";"Santa Teresa (ES)";"24025"
"3204658";"São Domingos do Norte (ES)";"8818"
"3204708";"São Gabriel da Palha (ES)";"37375"
"3204807";"São José do Calçado (ES)";"11036"
"3204906";"São Mateus (ES)";"128449"
"3204955";"São Roque do Canaã (ES)";"12579"
"3205002";"Serra (ES)";"502618"
"3205010";"Sooretama (ES)";"29038"
"3205036";"Vargem Alta (ES)";"21584"
"3205069";"Venda Nova do Imigrante (ES)";"24575"
"3205101";"Viana (ES)";"76776"
"3205150";"Vila Pavão (ES)";"9459"
"3205176";"Vila Valério (ES)";"14697"
"3205200";"Vila Velha (ES)";"486388"
"3205309";"Vitória (ES)";"363140"
"3300100";"Angra dos Reis (RJ)";"194619"
"3300159";"Aperibé (RJ)";"11292"
"3300209";"Araruama (RJ)";"126742"
"3300225";"Areal (RJ)";"12143"
"3300233";"Armação dos Búzios (RJ)";"32260"
"3300258";"Arraial do Cabo (RJ)";"29304"
"3300308";"Barra do Piraí (RJ)";"97460"
"3300407";"Barra Mansa (RJ)";"179451"
"3300456";"Belford Roxo (RJ)";"495783"
"3300506";"Bom Jardim (RJ)";"26566"
"3300605";"Bom Jesus do Itabapoana (RJ)";"36068"
"3300704";"Cabo Frio (RJ)";"216030"
"3300803";"Cachoeiras de Macacu (RJ)";"57048"
"3300902";"Cambuci (RJ)";"15124"
"3300936";"Carapebus (RJ)";"15568"
"3300951";"Comendador Levy Gasparian (RJ)";"8336"
"3301009";"Campos dos Goytacazes (RJ)";"490288"
"3301108";"Cantagalo (RJ)";"19697"
"3301157";"Cardoso Moreira (RJ)";"12519"
"3301207";"Carmo (RJ)";"18264"
"3301306";"Casimiro de Abreu (RJ)";"41999"
"3301405";"Conceição de Macabu (RJ)";"22461"
"3301504";"Cordeiro (RJ)";"21250"
"3301603";"Duas Barras (RJ)";"11169"
"3301702";"Duque de Caxias (RJ)";"890997"
"3301801";"Engenheiro Paulo de Frontin (RJ)";"13576"
"3301850";"Guapimirim (RJ)";"57921"
"3301876";"Iguaba Grande (RJ)";"26936"
"3301900";"Itaboraí (RJ)";"232394"
"3302007";"Itaguaí (RJ)";"122369"
"3302056";"Italva (RJ)";"14723"
"3302106";"Itaocara (RJ)";"22694"
"3302205";"Itaperuna (RJ)";"99997"
"3302254";"Itatiaia (RJ)";"30703"
"3302270";"Japeri (RJ)";"101237"
"3302304";"Laje do Muriaé (RJ)";"7217"
"3302403";"Macaé (RJ)";"244139"
"3302452";"Macuco (RJ)";"5434"
"3302502";"Magé (RJ)";"237420"
"3302601";"Mangaratiba (RJ)";"42415"
"3302700";"Maricá (RJ)";"153008"
"3302809";"Mendes (RJ)";"18123"
"3302858";"Mesquita (RJ)";"171280"
"3302908";"Miguel Pereira (RJ)";"24871"
"3303005";"Miracema (RJ)";"26551"
"3303104";"Natividade (RJ)";"14960"
"3303203";"Nilópolis (RJ)";"158329"
"3303302";"Niterói (RJ)";"499028"
"3303401";"Nova Friburgo (RJ)";"185381"
"3303500";"Nova Iguaçu (RJ)";"798647"
"3303609";"Paracambi (RJ)";"50447"
"3303708";"Paraíba do Sul (RJ)";"42922"
"3303807";"Paraty (RJ)";"41454"
"3303856";"Paty do Alferes (RJ)";"26991"
"3303906";"Petrópolis (RJ)";"298235"
"3303955";"Pinheiral (RJ)";"24282"
"3304003";"Piraí (RJ)";"28222"
"3304102";"Porciúncula (RJ)";"18248"
"3304110";"Porto Real (RJ)";"18829"
"3304128";"Quatis (RJ)";"13785"
"3304144";"Queimados (RJ)";"145386"
"3304151";"Quissamã (RJ)";"23535"
"3304201";"Resende (RJ)";"126923"
"3304300";"Rio Bonito (RJ)";"58272"
"3304409";"Rio Claro (RJ)";"17988"
"3304508";"Rio das Flores (RJ)";"8984"
"3304524";"Rio das Ostras (RJ)";"141117"
"3304557";"Rio de Janeiro (RJ)";"6520266"
"3304607";"Santa Maria Madalena (RJ)";"10172"
"3304706";"Santo Antônio de Pádua (RJ)";"41312"
"3304755";"São Francisco de Itabapoana (RJ)";"41191"
"3304805";"São Fidélis (RJ)";"37689"
"3304904";"São Gonçalo (RJ)";"1049826"
"3305000";"São João da Barra (RJ)";"35174"
"3305109";"São João de Meriti (RJ)";"460461"
"3305133";"São José de Ubá (RJ)";"6953"
"3305158";"São José do Vale do Rio Preto (RJ)";"21114"
"3305208";"São Pedro da Aldeia (RJ)";"99906"
"3305307";"São Sebastião do Alto (RJ)";"9094"
"3305406";"Sapucaia (RJ)";"17765"
"3305505";"Saquarema (RJ)";"85175"
"3305554";"Seropédica (RJ)";"84416"
"3305604";"Silva Jardim (RJ)";"21253"
"3305703";"Sumidouro (RJ)";"15191"
"3305752";"Tanguá (RJ)";"32970"
"3305802";"Teresópolis (RJ)";"176060"
"3305901";"Trajano de Moraes (RJ)";"10352"
"3306008";"Três Rios (RJ)";"79402"
"3306107";"Valença (RJ)";"74237"
"3306156";"Varre-Sai (RJ)";"10597"
"3306206";"Vassouras (RJ)";"35768"
"3306305";"Volta Redonda (RJ)";"265201"
"3500105";"Adamantina (SP)";"35139"
"3500204";"Adolfo (SP)";"3609"
"3500303";"Aguaí (SP)";"35508"
"3500402";"Águas da Prata (SP)";"8104"
"3500501";"Águas de Lindóia (SP)";"18509"
"3500550";"Águas de Santa Bárbara (SP)";"6009"
"3500600";"Águas de São Pedro (SP)";"3268"
"3500709";"Agudos (SP)";"36880"
"3500758";"Alambari (SP)";"5754"
"3500808";"Alfredo Marcondes (SP)";"4135"
"3500907";"Altair (SP)";"4109"
"3501004";"Altinópolis (SP)";"16219"
"3501103";"Alto Alegre (SP)";"4154"
"3501152";"Alumínio (SP)";"18324"
"3501202";"Álvares Florence (SP)";"3795"
"3501301";"Álvares Machado (SP)";"24813"
"3501400";"Álvaro de Carvalho (SP)";"5119"
"3501509";"Alvinlândia (SP)";"3196"
"3501608";"Americana (SP)";"233868"
"3501707";"Américo Brasiliense (SP)";"39189"
"3501806";"Américo de Campos (SP)";"5967"
"3501905";"Amparo (SP)";"71193"
"3502002";"Analândia (SP)";"4845"
"3502101";"Andradina (SP)";"57350"
"3502200";"Angatuba (SP)";"24634"
"3502309";"Anhembi (SP)";"6484"
"3502408";"Anhumas (SP)";"4053"
"3502507";"Aparecida (SP)";"36279"
"3502606";"Aparecida d'Oeste (SP)";"4329"
"3502705";"Apiaí (SP)";"24945"
"3502754";"Araçariguama (SP)";"21038"
"3502804";"Araçatuba (SP)";"194874"
"3502903";"Araçoiaba da Serra (SP)";"32495"
"3503000";"Aramina (SP)";"5552"
"3503109";"Arandu (SP)";"6368"
"3503158";"Arapeí (SP)";"2509"
"3503208";"Araraquara (SP)";"230770"
"3503307";"Araras (SP)";"131282"
"3503356";"Arco-Íris (SP)";"1856"
"3503406";"Arealva (SP)";"8452"
"3503505";"Areias (SP)";"3879"
"3503604";"Areiópolis (SP)";"11107"
"3503703";"Ariranha (SP)";"9451"
"3503802";"Artur Nogueira (SP)";"51986"
"3503901";"Arujá (SP)";"86430"
"3503950";"Aspásia (SP)";"1842"
"3504008";"Assis (SP)";"102924"
"3504107";"Atibaia (SP)";"139683"
"3504206";"Auriflama (SP)";"15085"
"3504305";"Avaí (SP)";"5337"
"3504404";"Avanhandava (SP)";"13112"
"3504503";"Avaré (SP)";"89479"
"3504602";"Bady Bassitt (SP)";"16843"
"3504701";"Balbinos (SP)";"5188"
"3504800";"Bálsamo (SP)";"8908"
"3504909";"Bananal (SP)";"10867"
"3505005";"Barão de Antonina (SP)";"3406"
"3505104";"Barbosa (SP)";"7251"
"3505203";"Bariri (SP)";"34602"
"3505302";"Barra Bonita (SP)";"36331"
"3505351";"Barra do Chapéu (SP)";"5653"
"3505401";"Barra do Turvo (SP)";"7781"
"3505500";"Barretos (SP)";"120638"
"3505609";"Barrinha (SP)";"31921"
"3505708";"Barueri (SP)";"267534"
"3505807";"Bastos (SP)";"21073"
"3505906";"Batatais (SP)";"61480"
"3506003";"Bauru (SP)";"371690"
"3506102";"Bebedouro (SP)";"77761"
"3506201";"Bento de Abreu (SP)";"2925"
"3506300";"Bernardino de Campos (SP)";"11180"
"3506359";"Bertioga (SP)";"59297"
"3506409";"Bilac (SP)";"7837"
"3506508";"Birigui (SP)";"120692"
"3506607";"Biritiba Mirim (SP)";"31793"
"3506706";"Boa Esperança do Sul (SP)";"14727"
"3506805";"Bocaina (SP)";"12040"
"3506904";"Bofete (SP)";"11236"
"3507001";"Boituva (SP)";"57910"
"3507100";"Bom Jesus dos Perdões (SP)";"24023"
"3507159";"Bom Sucesso de Itararé (SP)";"3888"
"3507209";"Borá (SP)";"839"
"3507308";"Boracéia (SP)";"4717"
"3507407";"Borborema (SP)";"15791"
"3507456";"Borebi (SP)";"2577"
"3507506";"Botucatu (SP)";"142546"
"3507605";"Bragança Paulista (SP)";"164163"
"3507704";"Braúna (SP)";"5557"
"3507753";"Brejo Alegre (SP)";"2812"
"3507803";"Brodowski (SP)";"24092"
"3507902";"Brotas (SP)";"23858"
"3508009";"Buri (SP)";"19737"
"3508108";"Buritama (SP)";"16841"
"3508207";"Buritizal (SP)";"4408"
"3508306";"Cabrália Paulista (SP)";"4352"
"3508405";"Cabreúva (SP)";"47877"
"3508504";"Caçapava (SP)";"92587"
"3508603";"Cachoeira Paulista (SP)";"32773"
"3508702";"Caconde (SP)";"19025"
"3508801";"Cafelândia (SP)";"17645"
"3508900";"Caiabu (SP)";"4211"
"3509007";"Caieiras (SP)";"98223"
"3509106";"Caiuá (SP)";"5695"
"3509205";"Cajamar (SP)";"73921"
"3509254";"Cajati (SP)";"28870"
"3509304";"Cajobi (SP)";"10444"
"3509403";"Cajuru (SP)";"25655"
"3509452";"Campina do Monte Alegre (SP)";"5963"
"3509502";"Campinas (SP)";"1182429"
"3509601";"Campo Limpo Paulista (SP)";"82520"
"3509700";"Campos do Jordão (SP)";"51454"
"3509809";"Campos Novos Paulista (SP)";"4900"
"3509908";"Cananéia (SP)";"12609"
"3509957";"Canas (SP)";"4975"
"3510005";"Cândido Mota (SP)";"31263"
"3510104";"Cândido Rodrigues (SP)";"2792"
"3510153";"Canitar (SP)";"5025"
"3510203";"Capão Bonito (SP)";"47463"
"3510302";"Capela do Alto (SP)";"20005"
"3510401";"Capivari (SP)";"54298"
"3510500";"Caraguatatuba (SP)";"116786"
"3510609";"Carapicuíba (SP)";"396587"
"3510708";"Cardoso (SP)";"12328"
"3510807";"Casa Branca (SP)";"30144"
"3510906";"Cássia dos Coqueiros (SP)";"2591"
"3511003";"Castilho (SP)";"20362"
"3511102";"Catanduva (SP)";"120691"
"3511201";"Catiguá (SP)";"7700"
"3511300";"Cedral (SP)";"8971"
"3511409";"Cerqueira César (SP)";"19495"
"3511508";"Cerquilho (SP)";"46733"
"3511607";"Cesário Lange (SP)";"17587"
"3511706";"Charqueada (SP)";"16772"
"3511904";"Clementina (SP)";"8254"
"3512001";"Colina (SP)";"18376"
"3512100";"Colômbia (SP)";"6225"
"3512209";"Conchal (SP)";"27554"
"3512308";"Conchas (SP)";"17638"
"3512407";"Cordeirópolis (SP)";"23793"
"3512506";"Coroados (SP)";"5885"
"3512605";"Coronel Macedo (SP)";"4840"
"3512704";"Corumbataí (SP)";"4054"
"3512803";"Cosmópolis (SP)";"69086"
"3512902";"Cosmorama (SP)";"7374"
"3513009";"Cotia (SP)";"237750"
"3513108";"Cravinhos (SP)";"34651"
"3513207";"Cristais Paulista (SP)";"8424"
"3513306";"Cruzália (SP)";"2161"
"3513405";"Cruzeiro (SP)";"81724"
"3513504";"Cubatão (SP)";"128748"
"3513603";"Cunha (SP)";"21929"
"3513702";"Descalvado (SP)";"33346"
"3513801";"Diadema (SP)";"417869"
"3513850";"Dirce Reis (SP)";"1785"
"3513900";"Divinolândia (SP)";"11384"
"3514007";"Dobrada (SP)";"8744"
"3514106";"Dois Córregos (SP)";"26891"
"3514205";"Dolcinópolis (SP)";"2136"
"3514304";"Dourado (SP)";"8909"
"3514403";"Dracena (SP)";"46324"
"3514502";"Duartina (SP)";"12549"
"3514601";"Dumont (SP)";"9468"
"3514700";"Echaporã (SP)";"6247"
"3514809";"Eldorado (SP)";"15436"
"3514908";"Elias Fausto (SP)";"17393"
"3514924";"Elisiário (SP)";"3537"
"3514957";"Embaúba (SP)";"2476"
"3515004";"Embu das Artes (SP)";"267054"
"3515103";"Embu-Guaçu (SP)";"68270"
"3515129";"Emilianópolis (SP)";"3197"
"3515152";"Engenheiro Coelho (SP)";"19497"
"3515186";"Espírito Santo do Pinhal (SP)";"44170"
"3515194";"Espírito Santo do Turvo (SP)";"4713"
"3515202";"Estrela d'Oeste (SP)";"8466"
"3515301";"Estrela do Norte (SP)";"2769"
"3515350";"Euclides da Cunha Paulista (SP)";"9559"
"3515400";"Fartura (SP)";"16028"
"3515509";"Fernandópolis (SP)";"68670"
"3515608";"Fernando Prestes (SP)";"5782"
"3515657";"Fernão (SP)";"1691"
"3515707";"Ferraz de Vasconcelos (SP)";"188868"
"3515806";"Flora Rica (SP)";"1571"
"3515905";"Floreal (SP)";"2982"
"3516002";"Flórida Paulista (SP)";"14282"
"3516101";"Florínea (SP)";"2758"
"3516200";"Franca (SP)";"347237"
"3516309";"Francisco Morato (SP)";"171602"
"3516408";"Franco da Rocha (SP)";"149502"
"3516507";"Gabriel Monteiro (SP)";"2791"
"3516606";"Gália (SP)";"6776"
"3516705";"Garça (SP)";"44582"
"3516804";"Gastão Vidigal (SP)";"4683"
"3516853";"Gavião Peixoto (SP)";"4739"
"3516903";"General Salgado (SP)";"10951"
"3517000";"Getulina (SP)";"11362"
"3517109";"Glicério (SP)";"4800"
"3517208";"Guaiçara (SP)";"11869"
"3517307";"Guaimbê (SP)";"5737"
"3517406";"Guaíra (SP)";"40287"
"3517505";"Guapiaçu (SP)";"20637"
"3517604";"Guapiara (SP)";"17640"
"3517703";"Guará (SP)";"21081"
"3517802";"Guaraçaí (SP)";"8466"
"3517901";"Guaraci (SP)";"10964"
"3518008";"Guarani d'Oeste (SP)";"2017"
"3518107";"Guarantã (SP)";"6672"
"3518206";"Guararapes (SP)";"32654"
"3518305";"Guararema (SP)";"28978"
"3518404";"Guaratinguetá (SP)";"120417"
"3518503";"Guareí (SP)";"17551"
"3518602";"Guariba (SP)";"39216"
"3518701";"Guarujá (SP)";"315563"
"3518800";"Guarulhos (SP)";"1349113"
"3518859";"Guatapará (SP)";"7546"
"3518909";"Guzolândia (SP)";"5179"
"3519006";"Herculândia (SP)";"9397"
"3519055";"Holambra (SP)";"14012"
"3519071";"Hortolândia (SP)";"222186"
"3519105";"Iacanga (SP)";"11343"
"3519204";"Iacri (SP)";"6434"
"3519253";"Iaras (SP)";"8484"
"3519303";"Ibaté (SP)";"34226"
"3519402";"Ibirá (SP)";"12096"
"3519501";"Ibirarema (SP)";"7540"
"3519600";"Ibitinga (SP)";"58715"
"3519709";"Ibiúna (SP)";"77566"
"3519808";"Icém (SP)";"8112"
"3519907";"Iepê (SP)";"8103"
"3520004";"Igaraçu do Tietê (SP)";"24596"
"3520103";"Igarapava (SP)";"30073"
"3520202";"Igaratá (SP)";"9443"
"3520301";"Iguape (SP)";"30644"
"3520400";"Ilhabela (SP)";"33354"
"3520426";"Ilha Comprida (SP)";"10656"
"3520442";"Ilha Solteira (SP)";"26540"
"3520509";"Indaiatuba (SP)";"239602"
"3520608";"Indiana (SP)";"4931"
"3520707";"Indiaporã (SP)";"3951"
"3520806";"Inúbia Paulista (SP)";"3933"
"3520905";"Ipaussu (SP)";"14766"
"3521002";"Iperó (SP)";"34913"
"3521101";"Ipeúna (SP)";"7177"
"3521150";"Ipiguá (SP)";"5178"
"3521200";"Iporanga (SP)";"4299"
"3521309";"Ipuã (SP)";"15932"
"3521408";"Iracemápolis (SP)";"23264"
"3521507";"Irapuã (SP)";"7878"
"3521606";"Irapuru (SP)";"8248"
"3521705";"Itaberá (SP)";"17879"
"3521804";"Itaí (SP)";"26526"
"3521903";"Itajobi (SP)";"15246"
"3522000";"Itaju (SP)";"3703"
"3522109";"Itanhaém (SP)";"98629"
"3522158";"Itaoca (SP)";"3341"
"3522208";"Itapecerica da Serra (SP)";"170927"
"3522307";"Itapetininga (SP)";"160070"
"3522406";"Itapeva (SP)";"93570"
"3522505";"Itapevi (SP)";"229502"
"3522604";"Itapira (SP)";"73844"
"3522653";"Itapirapuã Paulista (SP)";"4186"
"3522703";"Itápolis (SP)";"42747"
"3522802";"Itaporanga (SP)";"15165"
"3522901";"Itapuí (SP)";"13618"
"3523008";"Itapura (SP)";"4802"
"3523107";"Itaquaquecetuba (SP)";"360657"
"3523206";"Itararé (SP)";"50379"
"3523305";"Itariri (SP)";"17062"
"3523404";"Itatiba (SP)";"116503"
"3523503";"Itatinga (SP)";"20158"
"3523602";"Itirapina (SP)";"17589"
"3523701";"Itirapuã (SP)";"6405"
"3523800";"Itobi (SP)";"7853"
"3523909";"Itu (SP)";"170157"
"3524006";"Itupeva (SP)";"57031"
"3524105";"Ituverava (SP)";"41414"
"3524204";"Jaborandi (SP)";"6917"
"3524303";"Jaboticabal (SP)";"76563"
"3524402";"Jacareí (SP)";"229851"
"3524501";"Jaci (SP)";"6728"
"3524600";"Jacupiranga (SP)";"17900"
"3524709";"Jaguariúna (SP)";"54204"
"3524808";"Jales (SP)";"49110"
"3524907";"Jambeiro (SP)";"6305"
"3525003";"Jandira (SP)";"121492"
"3525102";"Jardinópolis (SP)";"42904"
"3525201";"Jarinu (SP)";"28540"
"3525300";"Jaú (SP)";"146338"
"3525409";"Jeriquara (SP)";"3202"
"3525508";"Joanópolis (SP)";"12947"
"3525607";"João Ramalho (SP)";"4468"
"3525706";"José Bonifácio (SP)";"36198"
"3525805";"Júlio Mesquita (SP)";"4733"
"3525854";"Jumirim (SP)";"3237"
"3525904";"Jundiaí (SP)";"409497"
"3526001";"Junqueirópolis (SP)";"20353"
"3526100";"Juquiá (SP)";"19192"
"3526209";"Juquitiba (SP)";"31027"
"3526308";"Lagoinha (SP)";"4943"
"3526407";"Laranjal Paulista (SP)";"27890"
"3526506";"Lavínia (SP)";"11156"
"3526605";"Lavrinhas (SP)";"7150"
"3526704";"Leme (SP)";"101184"
"3526803";"Lençóis Paulista (SP)";"67185"
"3526902";"Limeira (SP)";"300911"
"3527009";"Lindóia (SP)";"7695"
"3527108";"Lins (SP)";"77021"
"3527207";"Lorena (SP)";"87980"
"3527256";"Lourdes (SP)";"2270"
"3527306";"Louveira (SP)";"45922"
"3527405";"Lucélia (SP)";"21461"
"3527504";"Lucianópolis (SP)";"2381"
"3527603";"Luís Antônio (SP)";"14021"
"3527702";"Luiziânia (SP)";"5633"
"3527801";"Lupércio (SP)";"4573"
"3527900";"Lutécia (SP)";"2705"
"3528007";"Macatuba (SP)";"17111"
"3528106";"Macaubal (SP)";"8086"
"3528205";"Macedônia (SP)";"3736"
"3528304";"Magda (SP)";"3185"
"3528403";"Mairinque (SP)";"46567"
"3528502";"Mairiporã (SP)";"95601"
"3528601";"Manduri (SP)";"9714"
"3528700";"Marabá Paulista (SP)";"5611"
"3528809";"Maracaí (SP)";"13981"
"3528858";"Marapoama (SP)";"2949"
"3528908";"Mariápolis (SP)";"4087"
"3529005";"Marília (SP)";"235234"
"3529104";"Marinópolis (SP)";"2140"
"3529203";"Martinópolis (SP)";"26123"
"3529302";"Matão (SP)";"82307"
"3529401";"Mauá (SP)";"462005"
"3529500";"Mendonça (SP)";"5302"
"3529609";"Meridiano (SP)";"3892"
"3529658";"Mesópolis (SP)";"1926"
"3529708";"Miguelópolis (SP)";"21973"
"3529807";"Mineiros do Tietê (SP)";"12812"
"3529906";"Miracatu (SP)";"20288"
"3530003";"Mira Estrela (SP)";"3045"
"3530102";"Mirandópolis (SP)";"29315"
"3530201";"Mirante do Paranapanema (SP)";"18130"
"3530300";"Mirassol (SP)";"58760"
"3530409";"Mirassolândia (SP)";"4758"
"3530508";"Mococa (SP)";"68994"
"3530607";"Mogi das Cruzes (SP)";"433901"
"3530706";"Mogi Guaçu (SP)";"149396"
"3530805";"Mogi Mirim (SP)";"92365"
"3530904";"Mombuca (SP)";"3470"
"3531001";"Monções (SP)";"2249"
"3531100";"Mongaguá (SP)";"54257"
"3531209";"Monte Alegre do Sul (SP)";"7871"
"3531308";"Monte Alto (SP)";"49979"
"3531407";"Monte Aprazível (SP)";"24393"
"3531506";"Monte Azul Paulista (SP)";"19234"
"3531605";"Monte Castelo (SP)";"4190"
"3531704";"Monteiro Lobato (SP)";"4549"
"3531803";"Monte Mor (SP)";"57240"
"3531902";"Morro Agudo (SP)";"32220"
"3532009";"Morungaba (SP)";"13232"
"3532058";"Motuca (SP)";"4676"
"3532108";"Murutinga do Sul (SP)";"4453"
"3532157";"Nantes (SP)";"3049"
"3532207";"Narandiba (SP)";"4746"
"3532306";"Natividade da Serra (SP)";"6754"
"3532405";"Nazaré Paulista (SP)";"18121"
"3532504";"Neves Paulista (SP)";"8999"
"3532603";"Nhandeara (SP)";"11398"
"3532702";"Nipoã (SP)";"4994"
"3532801";"Nova Aliança (SP)";"6733"
"3532827";"Nova Campina (SP)";"9504"
"3532843";"Nova Canaã Paulista (SP)";"1978"
"3532868";"Nova Castilho (SP)";"1239"
"3532900";"Nova Europa (SP)";"10755"
"3533007";"Nova Granada (SP)";"21071"
"3533106";"Nova Guataporanga (SP)";"2304"
"3533205";"Nova Independência (SP)";"3745"
"3533254";"Novais (SP)";"5527"
"3533304";"Nova Luzitânia (SP)";"3953"
"3533403";"Nova Odessa (SP)";"58227"
"3533502";"Novo Horizonte (SP)";"40225"
"3533601";"Nuporanga (SP)";"7341"
"3533700";"Ocauçu (SP)";"4308"
"3533809";"Óleo (SP)";"2583"
"3533908";"Olímpia (SP)";"54037"
"3534005";"Onda Verde (SP)";"4286"
"3534104";"Oriente (SP)";"6473"
"3534203";"Orindiúva (SP)";"6731"
"3534302";"Orlândia (SP)";"43306"
"3534401";"Osasco (SP)";"697886"
"3534500";"Oscar Bressane (SP)";"2616"
"3534609";"Osvaldo Cruz (SP)";"32709"
"3534708";"Ourinhos (SP)";"111813"
"3534757";"Ouroeste (SP)";"9897"
"3534807";"Ouro Verde (SP)";"8440"
"3534906";"Pacaembu (SP)";"14086"
"3535002";"Palestina (SP)";"12542"
"3535101";"Palmares Paulista (SP)";"12730"
"3535200";"Palmeira d'Oeste (SP)";"9496"
"3535309";"Palmital (SP)";"22196"
"3535408";"Panorama (SP)";"15619"
"3535507";"Paraguaçu Paulista (SP)";"45255"
"3535606";"Paraibuna (SP)";"18206"
"3535705";"Paraíso (SP)";"6369"
"3535804";"Paranapanema (SP)";"19730"
"3535903";"Paranapuã (SP)";"4051"
"3536000";"Parapuã (SP)";"11073"
"3536109";"Pardinho (SP)";"6259"
"3536208";"Pariquera-Açu (SP)";"19537"
"3536257";"Parisi (SP)";"2150"
"3536307";"Patrocínio Paulista (SP)";"14351"
"3536406";"Paulicéia (SP)";"7147"
"3536505";"Paulínia (SP)";"102499"
"3536570";"Paulistânia (SP)";"1841"
"3536604";"Paulo de Faria (SP)";"8953"
"3536703";"Pederneiras (SP)";"45708"
"3536802";"Pedra Bela (SP)";"6078"
"3536901";"Pedranópolis (SP)";"2547"
"3537008";"Pedregulho (SP)";"16645"
"3537107";"Pedreira (SP)";"46598"
"3537156";"Pedrinhas Paulista (SP)";"3087"
"3537206";"Pedro de Toledo (SP)";"11136"
"3537305";"Penápolis (SP)";"62738"
"3537404";"Pereira Barreto (SP)";"25790"
"3537503";"Pereiras (SP)";"8410"
"3537602";"Peruíbe (SP)";"66572"
"3537701";"Piacatu (SP)";"5846"
"3537800";"Piedade (SP)";"55092"
"3537909";"Pilar do Sul (SP)";"28718"
"3538006";"Pindamonhangaba (SP)";"164000"
"3538105";"Pindorama (SP)";"16656"
"3538204";"Pinhalzinho (SP)";"14763"
"3538303";"Piquerobi (SP)";"3693"
"3538501";"Piquete (SP)";"13976"
"3538600";"Piracaia (SP)";"26991"
"3538709";"Piracicaba (SP)";"397322"
"3538808";"Piraju (SP)";"29790"
"3538907";"Pirajuí (SP)";"24973"
"3539004";"Pirangi (SP)";"11323"
"3539103";"Pirapora do Bom Jesus (SP)";"18174"
"3539202";"Pirapozinho (SP)";"27021"
"3539301";"Pirassununga (SP)";"75474"
"3539400";"Piratininga (SP)";"13335"
"3539509";"Pitangueiras (SP)";"38889"
"3539608";"Planalto (SP)";"5067"
"3539707";"Platina (SP)";"3488"
"3539806";"Poá (SP)";"115488"
"3539905";"Poloni (SP)";"5935"
"3540002";"Pompéia (SP)";"21674"
"3540101";"Pongaí (SP)";"3480"
"3540200";"Pontal (SP)";"47638"
"3540259";"Pontalinda (SP)";"4519"
"3540309";"Pontes Gestal (SP)";"2594"
"3540408";"Populina (SP)";"4240"
"3540507";"Porangaba (SP)";"9565"
"3540606";"Porto Feliz (SP)";"52507"
"3540705";"Porto Ferreira (SP)";"55432"
"3540754";"Potim (SP)";"23360"
"3540804";"Potirendaba (SP)";"17002"
"3540853";"Pracinha (SP)";"3768"
"3540903";"Pradópolis (SP)";"20516"
