"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"3306206";"Vassouras (RJ)";"35622"
"3306305";"Volta Redonda (RJ)";"263659"
"3500105";"Adamantina (SP)";"35094"
"3500204";"Adolfo (SP)";"3616"
"3500303";"Aguaí (SP)";"35189"
"3500402";"Águas da Prata (SP)";"8065"
"3500501";"Águas de Lindóia (SP)";"18412"
"3500550";"Águas de Santa Bárbara (SP)";"5977"
"3500600";"Águas de São Pedro (SP)";"3205"
"3500709";"Agudos (SP)";"36704"
"3500758";"Alambari (SP)";"5658"
"3500808";"Alfredo Marcondes (SP)";"4118"
"3500907";"Altair (SP)";"4085"
"3501004";"Altinópolis (SP)";"16199"
"3501103";"Alto Alegre (SP)";"4164"
"3501152";"Alumínio (SP)";"18194"
"3501202";"Álvares Florence (SP)";"3824"
"3501301";"Álvares Machado (SP)";"24733"
"3501400";"Álvaro de Carvalho (SP)";"5075"
"3501509";"Alvinlândia (SP)";"3182"
"3501608";"Americana (SP)";"231621"
"3501707";"Américo Brasiliense (SP)";"38701"
"3501806";"Américo de Campos (SP)";"5955"
"3501905";"Amparo (SP)";"70742"
"3502002";"Analândia (SP)";"4789"
"3502101";"Andradina (SP)";"57300"
"3502200";"Angatuba (SP)";"24400"
"3502309";"Anhembi (SP)";"6397"
"3502408";"Anhumas (SP)";"4026"
"3502507";"Aparecida (SP)";"36248"
"3502606";"Aparecida d'Oeste (SP)";"4362"
"3502705";"Apiaí (SP)";"25077"
"3502754";"Araçariguama (SP)";"20581"
"3502804";"Araçatuba (SP)";"193828"
"3502903";"Araçoiaba da Serra (SP)";"31915"
"3503000";"Aramina (SP)";"5519"
"3503109";"Arandu (SP)";"6360"
"3503158";"Arapeí (SP)";"2516"
"3503208";"Araraquara (SP)";"228664"
"3503307";"Araras (SP)";"130102"
"3503356";"Arco-Íris (SP)";"1873"
"3503406";"Arealva (SP)";"8402"
"3503505";"Areias (SP)";"3869"
"3503604";"Areiópolis (SP)";"11078"
"3503703";"Ariranha (SP)";"9365"
"3503802";"Artur Nogueira (SP)";"51126"
"3503901";"Arujá (SP)";"85199"
"3503950";"Aspásia (SP)";"1845"
"3504008";"Assis (SP)";"102268"
"3504107";"Atibaia (SP)";"138449"
"3504206";"Auriflama (SP)";"15024"
"3504305";"Avaí (SP)";"5306"
"3504404";"Avanhandava (SP)";"12918"
"3504503";"Avaré (SP)";"88938"
"3504602";"Bady Bassitt (SP)";"16604"
"3504701";"Balbinos (SP)";"5006"
"3504800";"Bálsamo (SP)";"8841"
"3504909";"Bananal (SP)";"10821"
"3505005";"Barão de Antonina (SP)";"3380"
"3505104";"Barbosa (SP)";"7190"
"3505203";"Bariri (SP)";"34328"
"3505302";"Barra Bonita (SP)";"36326"
"3505351";"Barra do Chapéu (SP)";"5619"
"3505401";"Barra do Turvo (SP)";"7804"
"3505500";"Barretos (SP)";"119948"
"3505609";"Barrinha (SP)";"31579"
"3505708";"Barueri (SP)";"264935"
"3505807";"Bastos (SP)";"21070"
"3505906";"Batatais (SP)";"61040"
"3506003";"Bauru (SP)";"369368"
"3506102";"Bebedouro (SP)";"77695"
"3506201";"Bento de Abreu (SP)";"2902"
"3506300";"Bernardino de Campos (SP)";"11169"
"3506359";"Bertioga (SP)";"57942"
"3506409";"Bilac (SP)";"7761"
"3506508";"Birigui (SP)";"119536"
"3506607";"Biritiba Mirim (SP)";"31479"
"3506706";"Boa Esperança do Sul (SP)";"14638"
"3506805";"Bocaina (SP)";"11926"
"3506904";"Bofete (SP)";"11059"
"3507001";"Boituva (SP)";"56830"
"3507100";"Bom Jesus dos Perdões (SP)";"23530"
"3507159";"Bom Sucesso de Itararé (SP)";"3860"
"3507209";"Borá (SP)";"838"
"3507308";"Boracéia (SP)";"4675"
"3507407";"Borborema (SP)";"15681"
"3507456";"Borebi (SP)";"2548"
"3507506";"Botucatu (SP)";"141032"
"3507605";"Bragança Paulista (SP)";"162435"
"3507704";"Braúna (SP)";"5506"
"3507753";"Brejo Alegre (SP)";"2790"
"3507803";"Brodowski (SP)";"23780"
"3507902";"Brotas (SP)";"23641"
"3508009";"Buri (SP)";"19655"
"3508108";"Buritama (SP)";"16714"
"3508207";"Buritizal (SP)";"4377"
"3508306";"Cabrália Paulista (SP)";"4371"
"3508405";"Cabreúva (SP)";"47210"
"3508504";"Caçapava (SP)";"91883"
"3508603";"Cachoeira Paulista (SP)";"32536"
"3508702";"Caconde (SP)";"19001"
"3508801";"Cafelândia (SP)";"17573"
"3508900";"Caiabu (SP)";"4208"
"3509007";"Caieiras (SP)";"97016"
"3509106";"Caiuá (SP)";"5628"
"3509205";"Cajamar (SP)";"72875"
"3509254";"Cajati (SP)";"28916"
"3509304";"Cajobi (SP)";"10393"
"3509403";"Cajuru (SP)";"25445"
"3509452";"Campina do Monte Alegre (SP)";"5932"
"3509502";"Campinas (SP)";"1173370"
"3509601";"Campo Limpo Paulista (SP)";"81693"
"3509700";"Campos do Jordão (SP)";"51157"
"3509809";"Campos Novos Paulista (SP)";"4870"
"3509908";"Cananéia (SP)";"12606"
"3509957";"Canas (SP)";"4914"
"3510005";"Cândido Mota (SP)";"31198"
"3510104";"Cândido Rodrigues (SP)";"2786"
"3510153";"Canitar (SP)";"4956"
"3510203";"Capão Bonito (SP)";"47475"
"3510302";"Capela do Alto (SP)";"19747"
"3510401";"Capivari (SP)";"53731"
"3510500";"Caraguatatuba (SP)";"115071"
"3510609";"Carapicuíba (SP)";"394465"
"3510708";"Cardoso (SP)";"12305"
"3510807";"Casa Branca (SP)";"30012"
"3510906";"Cássia dos Coqueiros (SP)";"2607"
"3511003";"Castilho (SP)";"20120"
"3511102";"Catanduva (SP)";"120092"
"3511201";"Catiguá (SP)";"7652"
"3511300";"Cedral (SP)";"8870"
"3511409";"Cerqueira César (SP)";"19304"
"3511508";"Cerquilho (SP)";"45947"
"3511607";"Cesário Lange (SP)";"17378"
"3511706";"Charqueada (SP)";"16608"
"3511904";"Clementina (SP)";"8124"
"3512001";"Colina (SP)";"18311"
"3512100";"Colômbia (SP)";"6218"
"3512209";"Conchal (SP)";"27345"
"3512308";"Conchas (SP)";"17523"
"3512407";"Cordeirópolis (SP)";"23517"
"3512506";"Coroados (SP)";"5820"
"3512605";"Coronel Macedo (SP)";"4881"
"3512704";"Corumbataí (SP)";"4045"
"3512803";"Cosmópolis (SP)";"67960"
"3512902";"Cosmorama (SP)";"7381"
"3513009";"Cotia (SP)";"233696"
"3513108";"Cravinhos (SP)";"34384"
"3513207";"Cristais Paulista (SP)";"8343"
"3513306";"Cruzália (SP)";"2185"
"3513405";"Cruzeiro (SP)";"81406"
"3513504";"Cubatão (SP)";"127887"
"3513603";"Cunha (SP)";"22007"
"3513702";"Descalvado (SP)";"33165"
"3513801";"Diadema (SP)";"415180"
"3513850";"Dirce Reis (SP)";"1779"
"3513900";"Divinolândia (SP)";"11437"
"3514007";"Dobrada (SP)";"8669"
"3514106";"Dois Córregos (SP)";"26706"
"3514205";"Dolcinópolis (SP)";"2139"
"3514304";"Dourado (SP)";"8903"
"3514403";"Dracena (SP)";"46088"
"3514502";"Duartina (SP)";"12558"
"3514601";"Dumont (SP)";"9325"
"3514700";"Echaporã (SP)";"6281"
"3514809";"Eldorado (SP)";"15388"
"3514908";"Elias Fausto (SP)";"17241"
"3514924";"Elisiário (SP)";"3494"
"3514957";"Embaúba (SP)";"2479"
"3515004";"Embu das Artes (SP)";"264448"
"3515103";"Embu-Guaçu (SP)";"67788"
"3515129";"Emilianópolis (SP)";"3186"
"3515152";"Engenheiro Coelho (SP)";"19059"
"3515186";"Espírito Santo do Pinhal (SP)";"44036"
"3515194";"Espírito Santo do Turvo (SP)";"4668"
"3515202";"Estrela d'Oeste (SP)";"8464"
"3515301";"Estrela do Norte (SP)";"2765"
"3515350";"Euclides da Cunha Paulista (SP)";"9600"
"3515400";"Fartura (SP)";"15994"
"3515509";"Fernandópolis (SP)";"68399"
"3515608";"Fernando Prestes (SP)";"5771"
"3515657";"Fernão (SP)";"1680"
"3515707";"Ferraz de Vasconcelos (SP)";"186808"
"3515806";"Flora Rica (SP)";"1602"
"3515905";"Floreal (SP)";"2996"
"3516002";"Flórida Paulista (SP)";"14143"
"3516101";"Florínea (SP)";"2778"
"3516200";"Franca (SP)";"344704"
"3516309";"Francisco Morato (SP)";"169942"
"3516408";"Franco da Rocha (SP)";"147650"
"3516507";"Gabriel Monteiro (SP)";"2791"
"3516606";"Gália (SP)";"6834"
"3516705";"Garça (SP)";"44557"
"3516804";"Gastão Vidigal (SP)";"4634"
"3516853";"Gavião Peixoto (SP)";"4714"
"3516903";"General Salgado (SP)";"10956"
"3517000";"Getulina (SP)";"11325"
"3517109";"Glicério (SP)";"4787"
"3517208";"Guaiçara (SP)";"11752"
"3517307";"Guaimbê (SP)";"5717"
"3517406";"Guaíra (SP)";"40053"
"3517505";"Guapiaçu (SP)";"20340"
"3517604";"Guapiara (SP)";"17758"
"3517703";"Guará (SP)";"20997"
"3517802";"Guaraçaí (SP)";"8495"
"3517901";"Guaraci (SP)";"10872"
"3518008";"Guarani d'Oeste (SP)";"2018"
"3518107";"Guarantã (SP)";"6662"
"3518206";"Guararapes (SP)";"32502"
"3518305";"Guararema (SP)";"28664"
"3518404";"Guaratinguetá (SP)";"119753"
"3518503";"Guareí (SP)";"17213"
"3518602";"Guariba (SP)";"38861"
"3518701";"Guarujá (SP)";"313421"
"3518800";"Guarulhos (SP)";"1337087"
"3518859";"Guatapará (SP)";"7496"
"3518909";"Guzolândia (SP)";"5142"
"3519006";"Herculândia (SP)";"9338"
"3519055";"Holambra (SP)";"13698"
"3519071";"Hortolândia (SP)";"219039"
"3519105";"Iacanga (SP)";"11206"
"3519204";"Iacri (SP)";"6457"
"3519253";"Iaras (SP)";"8230"
"3519303";"Ibaté (SP)";"33884"
"3519402";"Ibirá (SP)";"11980"
"3519501";"Ibirarema (SP)";"7459"
"3519600";"Ibitinga (SP)";"58188"
"3519709";"Ibiúna (SP)";"77005"
"3519808";"Icém (SP)";"8055"
"3519907";"Iepê (SP)";"8070"
"3520004";"Igaraçu do Tietê (SP)";"24525"
"3520103";"Igarapava (SP)";"29902"
"3520202";"Igaratá (SP)";"9397"
"3520301";"Iguape (SP)";"30519"
"3520400";"Ilhabela (SP)";"32782"
"3520426";"Ilha Comprida (SP)";"10476"
"3520442";"Ilha Solteira (SP)";"26443"
"3520509";"Indaiatuba (SP)";"235367"
"3520608";"Indiana (SP)";"4936"
"3520707";"Indiaporã (SP)";"3960"
"3520806";"Inúbia Paulista (SP)";"3907"
"3520905";"Ipaussu (SP)";"14674"
"3521002";"Iperó (SP)";"34149"
"3521101";"Ipeúna (SP)";"7047"
"3521150";"Ipiguá (SP)";"5101"
"3521200";"Iporanga (SP)";"4316"
"3521309";"Ipuã (SP)";"15752"
"3521408";"Iracemápolis (SP)";"22914"
"3521507";"Irapuã (SP)";"7827"
"3521606";"Irapuru (SP)";"8217"
"3521705";"Itaberá (SP)";"17946"
"3521804";"Itaí (SP)";"26287"
"3521903";"Itajobi (SP)";"15212"
"3522000";"Itaju (SP)";"3655"
"3522109";"Itanhaém (SP)";"97439"
"3522158";"Itaoca (SP)";"3339"
"3522208";"Itapecerica da Serra (SP)";"169103"
"3522307";"Itapetininga (SP)";"158561"
"3522406";"Itapeva (SP)";"93145"
"3522505";"Itapevi (SP)";"226488"
"3522604";"Itapira (SP)";"73410"
"3522653";"Itapirapuã Paulista (SP)";"4161"
"3522703";"Itápolis (SP)";"42547"
"3522802";"Itaporanga (SP)";"15140"
"3522901";"Itapuí (SP)";"13475"
"3523008";"Itapura (SP)";"4760"
"3523107";"Itaquaquecetuba (SP)";"356774"
"3523206";"Itararé (SP)";"50243"
"3523305";"Itariri (SP)";"16913"
"3523404";"Itatiba (SP)";"114912"
"3523503";"Itatinga (SP)";"19951"
"3523602";"Itirapina (SP)";"17377"
"3523701";"Itirapuã (SP)";"6363"
"3523800";"Itobi (SP)";"7842"
"3523909";"Itu (SP)";"168643"
"3524006";"Itupeva (SP)";"55596"
"3524105";"Ituverava (SP)";"41206"
"3524204";"Jaborandi (SP)";"6900"
"3524303";"Jaboticabal (SP)";"76196"
"3524402";"Jacareí (SP)";"228214"
"3524501";"Jaci (SP)";"6609"
"3524600";"Jacupiranga (SP)";"17876"
"3524709";"Jaguariúna (SP)";"53069"
"3524808";"Jales (SP)";"49017"
"3524907";"Jambeiro (SP)";"6200"
"3525003";"Jandira (SP)";"120177"
"3525102";"Jardinópolis (SP)";"42358"
"3525201";"Jarinu (SP)";"28012"
"3525300";"Jaú (SP)";"144828"
"3525409";"Jeriquara (SP)";"3209"
"3525508";"Joanópolis (SP)";"12837"
"3525607";"João Ramalho (SP)";"4442"
"3525706";"José Bonifácio (SP)";"35872"
"3525805";"Júlio Mesquita (SP)";"4710"
"3525854";"Jumirim (SP)";"3190"
"3525904";"Jundiaí (SP)";"405740"
"3526001";"Junqueirópolis (SP)";"20211"
"3526100";"Juquiá (SP)";"19274"
"3526209";"Juquitiba (SP)";"30837"
"3526308";"Lagoinha (SP)";"4949"
"3526407";"Laranjal Paulista (SP)";"27640"
"3526506";"Lavínia (SP)";"10876"
"3526605";"Lavrinhas (SP)";"7102"
"3526704";"Leme (SP)";"100296"
"3526803";"Lençóis Paulista (SP)";"66664"
"3526902";"Limeira (SP)";"298701"
"3527009";"Lindóia (SP)";"7591"
"3527108";"Lins (SP)";"76562"
"3527207";"Lorena (SP)";"87584"
"3527256";"Lourdes (SP)";"2260"
"3527306";"Louveira (SP)";"44904"
"3527405";"Lucélia (SP)";"21330"
"3527504";"Lucianópolis (SP)";"2372"
"3527603";"Luís Antônio (SP)";"13703"
"3527702";"Luiziânia (SP)";"5573"
"3527801";"Lupércio (SP)";"4561"
"3527900";"Lutécia (SP)";"2717"
"3528007";"Macatuba (SP)";"17063"
"3528106";"Macaubal (SP)";"8060"
"3528205";"Macedônia (SP)";"3741"
"3528304";"Magda (SP)";"3200"
"3528403";"Mairinque (SP)";"46294"
"3528502";"Mairiporã (SP)";"93981"
"3528601";"Manduri (SP)";"9653"
"3528700";"Marabá Paulista (SP)";"5524"
"3528809";"Maracaí (SP)";"13948"
"3528858";"Marapoama (SP)";"2917"
"3528908";"Mariápolis (SP)";"4079"
"3529005";"Marília (SP)";"233639"
"3529104";"Marinópolis (SP)";"2145"
"3529203";"Martinópolis (SP)";"25966"
"3529302";"Matão (SP)";"81878"
"3529401";"Mauá (SP)";"457696"
"3529500";"Mendonça (SP)";"5232"
"3529609";"Meridiano (SP)";"3902"
"3529658";"Mesópolis (SP)";"1928"
"3529708";"Miguelópolis (SP)";"21852"
"3529807";"Mineiros do Tietê (SP)";"12757"
"3529906";"Miracatu (SP)";"20409"
"3530003";"Mira Estrela (SP)";"3027"
"3530102";"Mirandópolis (SP)";"29181"
"3530201";"Mirante do Paranapanema (SP)";"18056"
"3530300";"Mirassol (SP)";"58314"
"3530409";"Mirassolândia (SP)";"4714"
"3530508";"Mococa (SP)";"68897"
"3530607";"Mogi das Cruzes (SP)";"429321"
"3530706";"Mogi Guaçu (SP)";"148327"
"3530805";"Mogi Mirim (SP)";"91929"
"3530904";"Mombuca (SP)";"3456"
"3531001";"Monções (SP)";"2242"
"3531100";"Mongaguá (SP)";"53384"
"3531209";"Monte Alegre do Sul (SP)";"7804"
"3531308";"Monte Alto (SP)";"49721"
"3531407";"Monte Aprazível (SP)";"24128"
"3531506";"Monte Azul Paulista (SP)";"19268"
"3531605";"Monte Castelo (SP)";"4189"
"3531704";"Monteiro Lobato (SP)";"4509"
"3531803";"Monte Mor (SP)";"56335"
"3531902";"Morro Agudo (SP)";"31923"
"3532009";"Morungaba (SP)";"13085"
"3532058";"Motuca (SP)";"4642"
"3532108";"Murutinga do Sul (SP)";"4434"
"3532157";"Nantes (SP)";"3014"
"3532207";"Narandiba (SP)";"4702"
"3532306";"Natividade da Serra (SP)";"6770"
"3532405";"Nazaré Paulista (SP)";"17959"
"3532504";"Neves Paulista (SP)";"9003"
"3532603";"Nhandeara (SP)";"11351"
"3532702";"Nipoã (SP)";"4916"
"3532801";"Nova Aliança (SP)";"6645"
"3532827";"Nova Campina (SP)";"9406"
"3532843";"Nova Canaã Paulista (SP)";"2005"
"3532868";"Nova Castilho (SP)";"1228"
"3532900";"Nova Europa (SP)";"10599"
"3533007";"Nova Granada (SP)";"20896"
"3533106";"Nova Guataporanga (SP)";"2296"
"3533205";"Nova Independência (SP)";"3667"
"3533254";"Novais (SP)";"5421"
"3533304";"Nova Luzitânia (SP)";"3899"
"3533403";"Nova Odessa (SP)";"57504"
"3533502";"Novo Horizonte (SP)";"39888"
"3533601";"Nuporanga (SP)";"7299"
"3533700";"Ocauçu (SP)";"4305"
"3533809";"Óleo (SP)";"2605"
"3533908";"Olímpia (SP)";"53702"
"3534005";"Onda Verde (SP)";"4248"
"3534104";"Oriente (SP)";"6447"
"3534203";"Orindiúva (SP)";"6614"
"3534302";"Orlândia (SP)";"42996"
"3534401";"Osasco (SP)";"696382"
"3534500";"Oscar Bressane (SP)";"2615"
"3534609";"Osvaldo Cruz (SP)";"32593"
"3534708";"Ourinhos (SP)";"111056"
"3534757";"Ouroeste (SP)";"9733"
"3534807";"Ouro Verde (SP)";"8386"
"3534906";"Pacaembu (SP)";"14024"
"3535002";"Palestina (SP)";"12388"
"3535101";"Palmares Paulista (SP)";"12536"
"3535200";"Palmeira d'Oeste (SP)";"9545"
"3535309";"Palmital (SP)";"22146"
"3535408";"Panorama (SP)";"15539"
"3535507";"Paraguaçu Paulista (SP)";"45027"
"3535606";"Paraibuna (SP)";"18166"
"3535705";"Paraíso (SP)";"6330"
"3535804";"Paranapanema (SP)";"19545"
"3535903";"Paranapuã (SP)";"4035"
"3536000";"Parapuã (SP)";"11085"
"3536109";"Pardinho (SP)";"6191"
"3536208";"Pariquera-Açu (SP)";"19465"
"3536257";"Parisi (SP)";"2142"
"3536307";"Patrocínio Paulista (SP)";"14223"
"3536406";"Paulicéia (SP)";"7065"
"3536505";"Paulínia (SP)";"100128"
"3536570";"Paulistânia (SP)";"1840"
"3536604";"Paulo de Faria (SP)";"8939"
"3536703";"Pederneiras (SP)";"45314"
"3536802";"Pedra Bela (SP)";"6062"
"3536901";"Pedranópolis (SP)";"2558"
"3537008";"Pedregulho (SP)";"16582"
"3537107";"Pedreira (SP)";"46094"
"3537156";"Pedrinhas Paulista (SP)";"3079"
"3537206";"Pedro de Toledo (SP)";"11053"
"3537305";"Penápolis (SP)";"62409"
"3537404";"Pereira Barreto (SP)";"25779"
"3537503";"Pereiras (SP)";"8312"
"3537602";"Peruíbe (SP)";"65907"
"3537701";"Piacatu (SP)";"5793"
"3537800";"Piedade (SP)";"54907"
"3537909";"Pilar do Sul (SP)";"28516"
"3538006";"Pindamonhangaba (SP)";"162327"
"3538105";"Pindorama (SP)";"16501"
"3538204";"Pinhalzinho (SP)";"14595"
"3538303";"Piquerobi (SP)";"3686"
"3538501";"Piquete (SP)";"14048"
"3538600";"Piracaia (SP)";"26841"
"3538709";"Piracicaba (SP)";"394419"
"3538808";"Piraju (SP)";"29728"
"3538907";"Pirajuí (SP)";"24762"
"3539004";"Pirangi (SP)";"11272"
"3539103";"Pirapora do Bom Jesus (SP)";"17913"
"3539202";"Pirapozinho (SP)";"26810"
"3539301";"Pirassununga (SP)";"75035"
"3539400";"Piratininga (SP)";"13216"
"3539509";"Pitangueiras (SP)";"38554"
"3539608";"Planalto (SP)";"5005"
"3539707";"Platina (SP)";"3461"
"3539806";"Poá (SP)";"114650"
"3539905";"Poloni (SP)";"5884"
"3540002";"Pompéia (SP)";"21526"
"3540101";"Pongaí (SP)";"3494"
"3540200";"Pontal (SP)";"46818"
"3540259";"Pontalinda (SP)";"4476"
"3540309";"Pontes Gestal (SP)";"2593"
"3540408";"Populina (SP)";"4254"
"3540507";"Porangaba (SP)";"9434"
"3540606";"Porto Feliz (SP)";"52221"
"3540705";"Porto Ferreira (SP)";"55100"
"3540754";"Potim (SP)";"22911"
"3540804";"Potirendaba (SP)";"16857"
"3540853";"Pracinha (SP)";"3659"
"3540903";"Pradópolis (SP)";"20169"
"3541000";"Praia Grande (SP)";"304705"
"3541059";"Pratânia (SP)";"5074"
"3541109";"Presidente Alves (SP)";"4167"
"3541208";"Presidente Bernardes (SP)";"13494"
"3541307";"Presidente Epitácio (SP)";"43718"
"3541406";"Presidente Prudente (SP)";"223749"
"3541505";"Presidente Venceslau (SP)";"39476"
"3541604";"Promissão (SP)";"39139"
"3541653";"Quadra (SP)";"3634"
"3541703";"Quatá (SP)";"13798"
"3541802";"Queiroz (SP)";"3217"
"3541901";"Queluz (SP)";"12777"
"3542008";"Quintana (SP)";"6484"
"3542107";"Rafard (SP)";"9030"
"3542206";"Rancharia (SP)";"29799"
"3542305";"Redenção da Serra (SP)";"3919"
"3542404";"Regente Feijó (SP)";"19860"
"3542503";"Reginópolis (SP)";"8844"
"3542602";"Registro (SP)";"56356"
"3542701";"Restinga (SP)";"7304"
"3542800";"Ribeira (SP)";"3399"
"3542909";"Ribeirão Bonito (SP)";"12986"
"3543006";"Ribeirão Branco (SP)";"17430"
"3543105";"Ribeirão Corrente (SP)";"4612"
"3543204";"Ribeirão do Sul (SP)";"4572"
"3543238";"Ribeirão dos Índios (SP)";"2244"
"3543253";"Ribeirão Grande (SP)";"7690"
"3543303";"Ribeirão Pires (SP)";"121130"
"3543402";"Ribeirão Preto (SP)";"674405"
"3543501";"Riversul (SP)";"5866"
"3543600";"Rifaina (SP)";"3608"
"3543709";"Rincão (SP)";"10809"
"3543808";"Rinópolis (SP)";"10116"
"3543907";"Rio Claro (SP)";"201473"
"3544004";"Rio das Pedras (SP)";"33464"
"3544103";"Rio Grande da Serra (SP)";"48861"
"3544202";"Riolândia (SP)";"11928"
"3544251";"Rosana (SP)";"18124"
"3544301";"Roseira (SP)";"10429"
"3544400";"Rubiácea (SP)";"3015"
"3544509";"Rubinéia (SP)";"3081"
"3544608";"Sabino (SP)";"5526"
"3544707";"Sagres (SP)";"2454"
"3544806";"Sales (SP)";"6074"
"3544905";"Sales Oliveira (SP)";"11541"
"3545001";"Salesópolis (SP)";"16797"
"3545100";"Salmourão (SP)";"5187"
"3545159";"Saltinho (SP)";"7919"
"3545209";"Salto (SP)";"115193"
"3545308";"Salto de Pirapora (SP)";"43990"
"3545407";"Salto Grande (SP)";"9255"
"3545506";"Sandovalina (SP)";"4126"
"3545605";"Santa Adélia (SP)";"15255"
"3545704";"Santa Albertina (SP)";"5985"
"3545803";"Santa Bárbara d'Oeste (SP)";"191024"
"3546009";"Santa Branca (SP)";"14601"
"3546108";"Santa Clara d'Oeste (SP)";"2136"
"3546207";"Santa Cruz da Conceição (SP)";"4371"
"3546256";"Santa Cruz da Esperança (SP)";"2097"
"3546306";"Santa Cruz das Palmeiras (SP)";"33106"
"3546405";"Santa Cruz do Rio Pardo (SP)";"46893"
"3546504";"Santa Ernestina (SP)";"5672"
"3546603";"Santa Fé do Sul (SP)";"31578"
"3546702";"Santa Gertrudes (SP)";"25192"
"3546801";"Santa Isabel (SP)";"55476"
"3546900";"Santa Lúcia (SP)";"8723"
"3547007";"Santa Maria da Serra (SP)";"5962"
"3547106";"Santa Mercedes (SP)";"2941"
"3547205";"Santana da Ponte Pensa (SP)";"1573"
"3547304";"Santana de Parnaíba (SP)";"129261"
"3547403";"Santa Rita d'Oeste (SP)";"2554"
"3547502";"Santa Rita do Passa Quatro (SP)";"27546"
"3547601";"Santa Rosa de Viterbo (SP)";"25869"
"3547650";"Santa Salete (SP)";"1530"
"3547700";"Santo Anastácio (SP)";"21037"
"3547809";"Santo André (SP)";"712749"
"3547908";"Santo Antônio da Alegria (SP)";"6785"
"3548005";"Santo Antônio de Posse (SP)";"22597"
"3548054";"Santo Antônio do Aracanguá (SP)";"8228"
"3548104";"Santo Antônio do Jardim (SP)";"6041"
"3548203";"Santo Antônio do Pinhal (SP)";"6784"
"3548302";"Santo Expedito (SP)";"3035"
"3548401";"Santópolis do Aguapeí (SP)";"4650"
"3548500";"Santos (SP)";"434359"
"3548609";"São Bento do Sapucaí (SP)";"10880"
"3548708";"São Bernardo do Campo (SP)";"822242"
"3548807";"São Caetano do Sul (SP)";"158825"
"3548906";"São Carlos (SP)";"243765"
"3549003";"São Francisco (SP)";"2854"
"3549102";"São João da Boa Vista (SP)";"89564"
"3549201";"São João das Duas Pontes (SP)";"2607"
"3549250";"São João de Iracema (SP)";"1894"
"3549300";"São João do Pau d'Alho (SP)";"2136"
"3549409";"São Joaquim da Barra (SP)";"50520"
"3549508";"São José da Bela Vista (SP)";"8854"
"3549607";"São José do Barreiro (SP)";"4183"
"3549706";"São José do Rio Pardo (SP)";"54563"
"3549805";"São José do Rio Preto (SP)";"446649"
"3549904";"São José dos Campos (SP)";"695992"
"3549953";"São Lourenço da Serra (SP)";"15323"
"3550001";"São Luiz do Paraitinga (SP)";"10735"
"3550100";"São Manuel (SP)";"40532"
"3550209";"São Miguel Arcanjo (SP)";"32840"
"3550308";"São Paulo (SP)";"12038175"
"3550407";"São Pedro (SP)";"34595"
"3550506";"São Pedro do Turvo (SP)";"7596"
"3550605";"São Roque (SP)";"87506"
"3550704";"São Sebastião (SP)";"84294"
"3550803";"São Sebastião da Grama (SP)";"12335"
"3550902";"São Simão (SP)";"15165"
"3551009";"São Vicente (SP)";"357989"
"3551108";"Sarapuí (SP)";"9936"
"3551207";"Sarutaiá (SP)";"3687"
"3551306";"Sebastianópolis do Sul (SP)";"3373"
"3551405";"Serra Azul (SP)";"13516"
"3551504";"Serrana (SP)";"43293"
"3551603";"Serra Negra (SP)";"28534"
"3551702";"Sertãozinho (SP)";"121412"
"3551801";"Sete Barras (SP)";"13098"
"3551900";"Severínia (SP)";"16962"
"3552007";"Silveiras (SP)";"6193"
"3552106";"Socorro (SP)";"39896"
"3552205";"Sorocaba (SP)";"652481"
"3552304";"Sud Mennucci (SP)";"7723"
"3552403";"Sumaré (SP)";"269522"
"3552502";"Suzano (SP)";"288056"
"3552551";"Suzanápolis (SP)";"3790"
"3552601";"Tabapuã (SP)";"12178"
"3552700";"Tabatinga (SP)";"16021"
"3552809";"Taboão da Serra (SP)";"275948"
"3552908";"Taciba (SP)";"6152"
"3553005";"Taguaí (SP)";"12851"
"3553104";"Taiaçu (SP)";"6230"
"3553203";"Taiúva (SP)";"5604"
"3553302";"Tambaú (SP)";"23241"
"3553401";"Tanabi (SP)";"25597"
"3553500";"Tapiraí (SP)";"8010"
"3553609";"Tapiratiba (SP)";"13069"
"3553658";"Taquaral (SP)";"2821"
"3553708";"Taquaritinga (SP)";"56771"
"3553807";"Taquarituba (SP)";"23202"
"3553856";"Taquarivaí (SP)";"5660"
"3553906";"Tarabai (SP)";"7236"
"3553955";"Tarumã (SP)";"14378"
"3554003";"Tatuí (SP)";"117823"
"3554102";"Taubaté (SP)";"305174"
"3554201";"Tejupá (SP)";"4713"
"3554300";"Teodoro Sampaio (SP)";"22795"
"3554409";"Terra Roxa (SP)";"9164"
"3554508";"Tietê (SP)";"40613"
"3554607";"Timburi (SP)";"2695"
"3554656";"Torre de Pedra (SP)";"2385"
"3554706";"Torrinha (SP)";"9890"
"3554755";"Trabiju (SP)";"1677"
"3554805";"Tremembé (SP)";"45414"
"3554904";"Três Fronteiras (SP)";"5743"
"3554953";"Tuiuti (SP)";"6612"
"3555000";"Tupã (SP)";"65705"
"3555109";"Tupi Paulista (SP)";"15238"
"3555208";"Turiúba (SP)";"2013"
"3555307";"Turmalina (SP)";"1854"
"3555356";"Ubarana (SP)";"5996"
"3555406";"Ubatuba (SP)";"87364"
"3555505";"Ubirajara (SP)";"4711"
