"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"2108504";"Pindaré-Mirim (MA)";"32037"
"2108603";"Pinheiro (MA)";"80917"
"2108702";"Pio XII (MA)";"21333"
"2108801";"Pirapemas (MA)";"18053"
"2108900";"Poção de Pedras (MA)";"18191"
"2109007";"Porto Franco (MA)";"22956"
"2109056";"Porto Rico do Maranhão (MA)";"5909"
"2109106";"Presidente Dutra (MA)";"46369"
"2109205";"Presidente Juscelino (MA)";"12255"
"2109239";"Presidente Médici (MA)";"6755"
"2109270";"Presidente Sarney (MA)";"18210"
"2109304";"Presidente Vargas (MA)";"11206"
"2109403";"Primeira Cruz (MA)";"14758"
"2109452";"Raposa (MA)";"29167"
"2109502";"Riachão (MA)";"19926"
"2109551";"Ribamar Fiquene (MA)";"7563"
"2109601";"Rosário (MA)";"41349"
"2109700";"Sambaíba (MA)";"5546"
"2109759";"Santa Filomena do Maranhão (MA)";"7503"
"2109809";"Santa Helena (MA)";"40518"
"2109908";"Santa Inês (MA)";"82680"
"2110005";"Santa Luzia (MA)";"75762"
"2110039";"Santa Luzia do Paruá (MA)";"24507"
"2110104";"Santa Quitéria do Maranhão (MA)";"24879"
"2110203";"Santa Rita (MA)";"35364"
"2110237";"Santana do Maranhão (MA)";"12761"
"2110278";"Santo Amaro do Maranhão (MA)";"15110"
"2110302";"Santo Antônio dos Lopes (MA)";"14270"
"2110401";"São Benedito do Rio Preto (MA)";"18189"
"2110500";"São Bento (MA)";"43447"
"2110609";"São Bernardo (MA)";"27599"
"2110658";"São Domingos do Azeitão (MA)";"7187"
"2110708";"São Domingos do Maranhão (MA)";"33716"
"2110807";"São Félix de Balsas (MA)";"4554"
"2110856";"São Francisco do Brejão (MA)";"11242"
"2110906";"São Francisco do Maranhão (MA)";"11961"
"2111003";"São João Batista (MA)";"20195"
"2111029";"São João do Carú (MA)";"15558"
"2111052";"São João do Paraíso (MA)";"10933"
"2111078";"São João do Soter (MA)";"17956"
"2111102";"São João dos Patos (MA)";"25287"
"2111201";"São José de Ribamar (MA)";"172402"
"2111250";"São José dos Basílios (MA)";"7501"
"2111300";"São Luís (MA)";"1064197"
"2111409";"São Luís Gonzaga do Maranhão (MA)";"18807"
"2111508";"São Mateus do Maranhão (MA)";"40341"
"2111532";"São Pedro da Água Branca (MA)";"12349"
"2111573";"São Pedro dos Crentes (MA)";"4542"
"2111607";"São Raimundo das Mangabeiras (MA)";"18255"
"2111631";"São Raimundo do Doca Bezerra (MA)";"5387"
"2111672";"São Roberto (MA)";"6432"
"2111706";"São Vicente Ferrer (MA)";"21591"
"2111722";"Satubinha (MA)";"13231"
"2111748";"Senador Alexandre Costa (MA)";"10763"
"2111763";"Senador La Rocque (MA)";"14195"
"2111789";"Serrano do Maranhão (MA)";"10758"
"2111805";"Sítio Novo (MA)";"17559"
"2111904";"Sucupira do Norte (MA)";"10444"
"2111953";"Sucupira do Riachão (MA)";"5519"
"2112001";"Tasso Fragoso (MA)";"8219"
"2112100";"Timbiras (MA)";"28442"
"2112209";"Timon (MA)";"163342"
"2112233";"Trizidela do Vale (MA)";"20747"
"2112274";"Tufilândia (MA)";"5699"
"2112308";"Tuntum (MA)";"40566"
"2112407";"Turiaçu (MA)";"34694"
"2112456";"Turilândia (MA)";"24559"
"2112506";"Tutóia (MA)";"56501"
"2112605";"Urbano Santos (MA)";"31840"
"2112704";"Vargem Grande (MA)";"53918"
"2112803";"Viana (MA)";"50976"
"2112852";"Vila Nova dos Martírios (MA)";"12661"
"2112902";"Vitória do Mearim (MA)";"31923"
"2113009";"Vitorino Freire (MA)";"30937"
"2114007";"Zé Doca (MA)";"50190"
"2200053";"Acauã (PI)";"6913"
"2200103";"Agricolândia (PI)";"5087"
"2200202";"Água Branca (PI)";"16944"
"2200251";"Alagoinha do Piauí (PI)";"7485"
"2200277";"Alegrete do Piauí (PI)";"5215"
"2200301";"Alto Longá (PI)";"13967"
"2200400";"Altos (PI)";"39625"
"2200459";"Alvorada do Gurguéia (PI)";"5249"
"2200509";"Amarante (PI)";"17305"
"2200608";"Angical do Piauí (PI)";"6697"
"2200707";"Anísio de Abreu (PI)";"9531"
"2200806";"Antônio Almeida (PI)";"3097"
"2200905";"Aroazes (PI)";"5773"
"2200954";"Aroeiras do Itaim (PI)";"2460"
"2201002";"Arraial (PI)";"4678"
"2201051";"Assunção do Piauí (PI)";"7667"
"2201101";"Avelino Lopes (PI)";"11390"
"2201150";"Baixa Grande do Ribeiro (PI)";"11123"
"2201176";"Barra D'Alcântara (PI)";"3886"
"2201200";"Barras (PI)";"45938"
"2201309";"Barreiras do Piauí (PI)";"3283"
"2201408";"Barro Duro (PI)";"6941"
"2201507";"Batalha (PI)";"26277"
"2201556";"Bela Vista do Piauí (PI)";"3902"
"2201572";"Belém do Piauí (PI)";"3440"
"2201606";"Beneditinos (PI)";"10021"
"2201705";"Bertolínia (PI)";"5396"
"2201739";"Betânia do Piauí (PI)";"6092"
"2201770";"Boa Hora (PI)";"6560"
"2201804";"Bocaina (PI)";"4431"
"2201903";"Bom Jesus (PI)";"24092"
"2201919";"Bom Princípio do Piauí (PI)";"5474"
"2201929";"Bonfim do Piauí (PI)";"5531"
"2201945";"Boqueirão do Piauí (PI)";"6359"
"2201960";"Brasileira (PI)";"8139"
"2201988";"Brejo do Piauí (PI)";"3714"
"2202000";"Buriti dos Lopes (PI)";"19386"
"2202026";"Buriti dos Montes (PI)";"8165"
"2202059";"Cabeceiras do Piauí (PI)";"10276"
"2202075";"Cajazeiras do Piauí (PI)";"3456"
"2202083";"Cajueiro da Praia (PI)";"7415"
"2202091";"Caldeirão Grande do Piauí (PI)";"5675"
"2202109";"Campinas do Piauí (PI)";"5499"
"2202117";"Campo Alegre do Fidalgo (PI)";"4883"
"2202133";"Campo Grande do Piauí (PI)";"5775"
"2202174";"Campo Largo do Piauí (PI)";"7058"
"2202208";"Campo Maior (PI)";"45904"
"2202251";"Canavieira (PI)";"3911"
"2202307";"Canto do Buriti (PI)";"20619"
"2202406";"Capitão de Campos (PI)";"11208"
"2202455";"Capitão Gervásio Oliveira (PI)";"3993"
"2202505";"Caracol (PI)";"10588"
"2202539";"Caraúbas do Piauí (PI)";"5704"
"2202554";"Caridade do Piauí (PI)";"4974"
"2202604";"Castelo do Piauí (PI)";"18466"
"2202653";"Caxingó (PI)";"5248"
"2202703";"Cocal (PI)";"27163"
"2202711";"Cocal de Telha (PI)";"4611"
"2202729";"Cocal dos Alves (PI)";"6014"
"2202737";"Coivaras (PI)";"3916"
"2202752";"Colônia do Gurguéia (PI)";"6278"
"2202778";"Colônia do Piauí (PI)";"7522"
"2202802";"Conceição do Canindé (PI)";"4532"
"2202851";"Coronel José Dias (PI)";"4598"
"2202901";"Corrente (PI)";"26011"
"2203008";"Cristalândia do Piauí (PI)";"8069"
"2203107";"Cristino Castro (PI)";"10191"
"2203206";"Curimatá (PI)";"11078"
"2203230";"Currais (PI)";"4829"
"2203255";"Curralinhos (PI)";"4318"
"2203271";"Curral Novo do Piauí (PI)";"5059"
"2203305";"Demerval Lobão (PI)";"13526"
"2203354";"Dirceu Arcoverde (PI)";"6841"
"2203404";"Dom Expedito Lopes (PI)";"6735"
"2203420";"Domingos Mourão (PI)";"4291"
"2203453";"Dom Inocêncio (PI)";"9376"
"2203503";"Elesbão Veloso (PI)";"14462"
"2203602";"Eliseu Martins (PI)";"4791"
"2203701";"Esperantina (PI)";"38749"
"2203750";"Fartura do Piauí (PI)";"5186"
"2203800";"Flores do Piauí (PI)";"4395"
"2203859";"Floresta do Piauí (PI)";"2513"
"2203909";"Floriano (PI)";"58702"
"2204006";"Francinópolis (PI)";"5268"
"2204105";"Francisco Ayres (PI)";"4361"
"2204154";"Francisco Macedo (PI)";"3078"
"2204204";"Francisco Santos (PI)";"8993"
"2204303";"Fronteiras (PI)";"11411"
"2204352";"Geminiano (PI)";"5298"
"2204402";"Gilbués (PI)";"10509"
"2204501";"Guadalupe (PI)";"10340"
"2204550";"Guaribas (PI)";"4472"
"2204600";"Hugo Napoleão (PI)";"3811"
"2204659";"Ilha Grande (PI)";"9176"
"2204709";"Inhuma (PI)";"15032"
"2204808";"Ipiranga do Piauí (PI)";"9569"
"2204907";"Isaías Coelho (PI)";"8389"
"2205003";"Itainópolis (PI)";"11330"
"2205102";"Itaueira (PI)";"10818"
"2205151";"Jacobina do Piauí (PI)";"5695"
"2205201";"Jaicós (PI)";"18585"
"2205250";"Jardim do Mulato (PI)";"4402"
"2205276";"Jatobá do Piauí (PI)";"4756"
"2205300";"Jerumenha (PI)";"4397"
"2205359";"João Costa (PI)";"2968"
"2205409";"Joaquim Pires (PI)";"14059"
"2205458";"Joca Marques (PI)";"5282"
"2205508";"José de Freitas (PI)";"38169"
"2205516";"Juazeiro do Piauí (PI)";"4837"
"2205524";"Júlio Borges (PI)";"5496"
"2205532";"Jurema (PI)";"4641"
"2205540";"Lagoinha do Piauí (PI)";"2757"
"2205557";"Lagoa Alegre (PI)";"8290"
"2205565";"Lagoa do Barro do Piauí (PI)";"4570"
"2205573";"Lagoa de São Francisco (PI)";"6590"
"2205581";"Lagoa do Piauí (PI)";"3963"
"2205599";"Lagoa do Sítio (PI)";"5022"
"2205607";"Landri Sales (PI)";"5251"
"2205706";"Luís Correia (PI)";"29415"
"2205805";"Luzilândia (PI)";"25028"
"2205854";"Madeiro (PI)";"8075"
"2205904";"Manoel Emídio (PI)";"5262"
"2205953";"Marcolândia (PI)";"8186"
"2206001";"Marcos Parente (PI)";"4482"
"2206050";"Massapê do Piauí (PI)";"6315"
"2206100";"Matias Olímpio (PI)";"10693"
"2206209";"Miguel Alves (PI)";"32993"
"2206308";"Miguel Leão (PI)";"1239"
"2206357";"Milton Brandão (PI)";"6791"
"2206407";"Monsenhor Gil (PI)";"10410"
"2206506";"Monsenhor Hipólito (PI)";"7565"
"2206605";"Monte Alegre do Piauí (PI)";"10441"
"2206654";"Morro Cabeça no Tempo (PI)";"4077"
"2206670";"Morro do Chapéu do Piauí (PI)";"6641"
"2206696";"Murici dos Portelas (PI)";"8846"
"2206704";"Nazaré do Piauí (PI)";"7279"
"2206720";"Nazária (PI)";"8330"
"2206753";"Nossa Senhora de Nazaré (PI)";"4723"
"2206803";"Nossa Senhora dos Remédios (PI)";"8457"
"2206902";"Novo Oriente do Piauí (PI)";"6493"
"2206951";"Novo Santo Antônio (PI)";"3371"
"2207009";"Oeiras (PI)";"36266"
"2207108";"Olho D'Água do Piauí (PI)";"2390"
"2207207";"Padre Marcos (PI)";"6742"
"2207306";"Paes Landim (PI)";"4074"
"2207355";"Pajeú do Piauí (PI)";"3479"
"2207405";"Palmeira do Piauí (PI)";"4988"
"2207504";"Palmeirais (PI)";"14151"
"2207553";"Paquetá (PI)";"3909"
"2207603";"Parnaguá (PI)";"10530"
"2207702";"Parnaíba (PI)";"149348"
"2207751";"Passagem Franca do Piauí (PI)";"4470"
"2207777";"Patos do Piauí (PI)";"6241"
"2207793";"Pau D'Arco do Piauí (PI)";"3914"
"2207801";"Paulistana (PI)";"20133"
"2207850";"Pavussu (PI)";"3645"
"2207900";"Pedro II (PI)";"38014"
"2207934";"Pedro Laurentino (PI)";"2472"
"2207959";"Nova Santa Rita (PI)";"4276"
"2208007";"Picos (PI)";"76309"
"2208106";"Pimenteiras (PI)";"11900"
"2208205";"Pio IX (PI)";"18023"
"2208304";"Piracuruca (PI)";"28066"
"2208403";"Piripiri (PI)";"62600"
"2208502";"Porto (PI)";"12239"
"2208551";"Porto Alegre do Piauí (PI)";"2637"
"2208601";"Prata do Piauí (PI)";"3107"
"2208650";"Queimada Nova (PI)";"8775"
"2208700";"Redenção do Gurguéia (PI)";"8580"
"2208809";"Regeneração (PI)";"17696"
"2208858";"Riacho Frio (PI)";"4255"
"2208874";"Ribeira do Piauí (PI)";"4368"
"2208908";"Ribeiro Gonçalves (PI)";"7112"
"2209005";"Rio Grande do Piauí (PI)";"6328"
"2209104";"Santa Cruz do Piauí (PI)";"6119"
"2209153";"Santa Cruz dos Milagres (PI)";"3910"
"2209203";"Santa Filomena (PI)";"6152"
"2209302";"Santa Luz (PI)";"5694"
"2209351";"Santana do Piauí (PI)";"4534"
"2209377";"Santa Rosa do Piauí (PI)";"5180"
"2209401";"Santo Antônio de Lisboa (PI)";"6215"
"2209450";"Santo Antônio dos Milagres (PI)";"2109"
"2209500";"Santo Inácio do Piauí (PI)";"3713"
"2209559";"São Braz do Piauí (PI)";"4367"
"2209609";"São Félix do Piauí (PI)";"2931"
"2209658";"São Francisco de Assis do Piauí (PI)";"5759"
"2209708";"São Francisco do Piauí (PI)";"6332"
"2209757";"São Gonçalo do Gurguéia (PI)";"2942"
"2209807";"São Gonçalo do Piauí (PI)";"4885"
"2209856";"São João da Canabrava (PI)";"4516"
"2209872";"São João da Fronteira (PI)";"5873"
"2209906";"São João da Serra (PI)";"6101"
"2209955";"São João da Varjota (PI)";"4738"
"2209971";"São João do Arraial (PI)";"7700"
"2210003";"São João do Piauí (PI)";"20077"
"2210052";"São José do Divino (PI)";"5237"
"2210102";"São José do Peixe (PI)";"3702"
"2210201";"São José do Piauí (PI)";"6615"
"2210300";"São Julião (PI)";"5771"
"2210359";"São Lourenço do Piauí (PI)";"4488"
"2210375";"São Luis do Piauí (PI)";"2593"
"2210383";"São Miguel da Baixa Grande (PI)";"2407"
"2210391";"São Miguel do Fidalgo (PI)";"2994"
"2210409";"São Miguel do Tapuio (PI)";"18132"
"2210508";"São Pedro do Piauí (PI)";"13956"
"2210607";"São Raimundo Nonato (PI)";"33613"
"2210623";"Sebastião Barros (PI)";"3475"
"2210631";"Sebastião Leal (PI)";"4199"
"2210656";"Sigefredo Pacheco (PI)";"9799"
"2210706";"Simões (PI)";"14393"
"2210805";"Simplício Mendes (PI)";"12385"
"2210904";"Socorro do Piauí (PI)";"4519"
"2210938";"Sussuapara (PI)";"6504"
"2210953";"Tamboril do Piauí (PI)";"2839"
"2210979";"Tanque do Piauí (PI)";"2694"
"2211001";"Teresina (PI)";"840600"
"2211100";"União (PI)";"43511"
"2211209";"Uruçuí (PI)";"20902"
"2211308";"Valença do Piauí (PI)";"20555"
"2211357";"Várzea Branca (PI)";"4899"
"2211407";"Várzea Grande (PI)";"4339"
"2211506";"Vera Mendes (PI)";"3023"
"2211605";"Vila Nova do Piauí (PI)";"2987"
"2211704";"Wall Ferraz (PI)";"4365"
"2300101";"Abaiara (CE)";"11226"
"2300150";"Acarape (CE)";"16153"
"2300200";"Acaraú (CE)";"60684"
"2300309";"Acopiara (CE)";"52903"
"2300408";"Aiuaba (CE)";"16893"
"2300507";"Alcântaras (CE)";"11247"
"2300606";"Altaneira (CE)";"7271"
"2300705";"Alto Santo (CE)";"16823"
"2300754";"Amontada (CE)";"41672"
"2300804";"Antonina do Norte (CE)";"7200"
"2300903";"Apuiarés (CE)";"14483"
"2301000";"Aquiraz (CE)";"76967"
"2301109";"Aracati (CE)";"72248"
"2301208";"Aracoiaba (CE)";"26062"
"2301257";"Ararendá (CE)";"10750"
"2301307";"Araripe (CE)";"21230"
"2301406";"Aratuba (CE)";"11419"
"2301505";"Arneiroz (CE)";"7768"
"2301604";"Assaré (CE)";"23058"
"2301703";"Aurora (CE)";"24658"
"2301802";"Baixio (CE)";"6182"
"2301851";"Banabuiú (CE)";"17842"
"2301901";"Barbalha (CE)";"58347"
"2301950";"Barreira (CE)";"20532"
"2302008";"Barro (CE)";"22193"
"2302057";"Barroquinha (CE)";"14800"
"2302107";"Baturité (CE)";"34735"
"2302206";"Beberibe (CE)";"51885"
"2302305";"Bela Cruz (CE)";"31956"
"2302404";"Boa Viagem (CE)";"53725"
"2302503";"Brejo Santo (CE)";"47645"
"2302602";"Camocim (CE)";"62201"
"2302701";"Campos Sales (CE)";"27077"
"2302800";"Canindé (CE)";"76724"
"2302909";"Capistrano (CE)";"17523"
"2303006";"Caridade (CE)";"21524"
"2303105";"Cariré (CE)";"18637"
"2303204";"Caririaçu (CE)";"26840"
"2303303";"Cariús (CE)";"18813"
"2303402";"Carnaubal (CE)";"17374"
"2303501";"Cascavel (CE)";"69498"
"2303600";"Catarina (CE)";"19882"
"2303659";"Catunda (CE)";"10257"
"2303709";"Caucaia (CE)";"349526"
"2303808";"Cedro (CE)";"24986"
"2303907";"Chaval (CE)";"12888"
"2303931";"Choró (CE)";"13246"
"2303956";"Chorozinho (CE)";"19189"
"2304004";"Coreaú (CE)";"22773"
"2304103";"Crateús (CE)";"74188"
"2304202";"Crato (CE)";"127657"
"2304236";"Croatá (CE)";"17650"
"2304251";"Cruz (CE)";"23514"
"2304269";"Deputado Irapuan Pinheiro (CE)";"9403"
"2304277";"Ereré (CE)";"7073"
"2304285";"Eusébio (CE)";"50308"
"2304301";"Farias Brito (CE)";"18937"
"2304350";"Forquilha (CE)";"23276"
"2304400";"Fortaleza (CE)";"2571896"
"2304459";"Fortim (CE)";"15781"
"2304509";"Frecheirinha (CE)";"13473"
"2304608";"General Sampaio (CE)";"6679"
"2304657";"Graça (CE)";"15287"
"2304707";"Granja (CE)";"53682"
"2304806";"Granjeiro (CE)";"4531"
"2304905";"Groaíras (CE)";"10759"
"2304954";"Guaiúba (CE)";"25581"
"2305001";"Guaraciaba do Norte (CE)";"38995"
"2305100";"Guaramiranga (CE)";"3812"
"2305209";"Hidrolândia (CE)";"19970"
"2305233";"Horizonte (CE)";"62002"
"2305266";"Ibaretama (CE)";"13172"
"2305308";"Ibiapina (CE)";"24555"
"2305332";"Ibicuitinga (CE)";"12012"
"2305357";"Icapuí (CE)";"19276"
"2305407";"Icó (CE)";"67045"
"2305506";"Iguatu (CE)";"100733"
"2305605";"Independência (CE)";"25952"
"2305654";"Ipaporanga (CE)";"11500"
"2305704";"Ipaumirim (CE)";"12281"
"2305803";"Ipu (CE)";"41292"
"2305902";"Ipueiras (CE)";"38089"
"2306009";"Iracema (CE)";"14042"
"2306108";"Irauçuba (CE)";"23376"
"2306207";"Itaiçaba (CE)";"7612"
"2306256";"Itaitinga (CE)";"38131"
"2306306";"Itapajé (CE)";"50671"
"2306405";"Itapipoca (CE)";"123613"
"2306504";"Itapiúna (CE)";"19570"
"2306553";"Itarema (CE)";"39955"
"2306603";"Itatira (CE)";"20077"
"2306702";"Jaguaretama (CE)";"18018"
"2306801";"Jaguaribara (CE)";"10999"
"2306900";"Jaguaribe (CE)";"34621"
"2307007";"Jaguaruana (CE)";"33324"
"2307106";"Jardim (CE)";"27069"
"2307205";"Jati (CE)";"7785"
"2307254";"Jijoca de Jericoacoara (CE)";"18616"
"2307304";"Juazeiro do Norte (CE)";"263704"
"2307403";"Jucás (CE)";"24417"
"2307502";"Lavras da Mangabeira (CE)";"31409"
"2307601";"Limoeiro do Norte (CE)";"57782"
"2307635";"Madalena (CE)";"19225"
"2307650";"Maracanaú (CE)";"219749"
"2307700";"Maranguape (CE)";"122020"
"2307809";"Marco (CE)";"26219"
"2307908";"Martinópole (CE)";"10796"
"2308005";"Massapê (CE)";"37214"
"2308104";"Mauriti (CE)";"45881"
"2308203";"Meruoca (CE)";"14529"
"2308302";"Milagres (CE)";"28419"
"2308351";"Milhã (CE)";"13188"
"2308377";"Miraíma (CE)";"13345"
"2308401";"Missão Velha (CE)";"35150"
"2308500";"Mombaça (CE)";"43557"
"2308609";"Monsenhor Tabosa (CE)";"16998"
"2308708";"Morada Nova (CE)";"62091"
"2308807";"Moraújo (CE)";"8457"
"2308906";"Morrinhos (CE)";"21737"
"2309003";"Mucambo (CE)";"14346"
"2309102";"Mulungu (CE)";"12364"
"2309201";"Nova Olinda (CE)";"15048"
"2309300";"Nova Russas (CE)";"31783"
"2309409";"Novo Oriente (CE)";"28149"
"2309458";"Ocara (CE)";"24979"
"2309508";"Orós (CE)";"21447"
"2309607";"Pacajus (CE)";"67678"
"2309706";"Pacatuba (CE)";"79077"
"2309805";"Pacoti (CE)";"11884"
"2309904";"Pacujá (CE)";"6150"
"2310001";"Palhano (CE)";"9169"
"2310100";"Palmácia (CE)";"12762"
"2310209";"Paracuru (CE)";"33178"
"2310258";"Paraipaba (CE)";"31705"
"2310308";"Parambu (CE)";"31376"
"2310407";"Paramoti (CE)";"11533"
"2310506";"Pedra Branca (CE)";"42696"
"2310605";"Penaforte (CE)";"8743"
"2310704";"Pentecoste (CE)";"36611"
"2310803";"Pereiro (CE)";"16089"
"2310852";"Pindoretama (CE)";"19975"
"2310902";"Piquet Carneiro (CE)";"16318"
"2310951";"Pires Ferreira (CE)";"10616"
"2311009";"Poranga (CE)";"12214"
"2311108";"Porteiras (CE)";"15058"
"2311207";"Potengi (CE)";"10722"
"2311231";"Potiretama (CE)";"6299"
"2311264";"Quiterianópolis (CE)";"20600"
"2311306";"Quixadá (CE)";"84684"
"2311355";"Quixelô (CE)";"14997"
"2311405";"Quixeramobim (CE)";"76386"
"2311504";"Quixeré (CE)";"21410"
"2311603";"Redenção (CE)";"27182"
"2311702";"Reriutaba (CE)";"19145"
"2311801";"Russas (CE)";"74243"
"2311900";"Saboeiro (CE)";"15793"
"2311959";"Salitre (CE)";"16070"
"2312007";"Santana do Acaraú (CE)";"31369"
"2312106";"Santana do Cariri (CE)";"17457"
"2312205";"Santa Quitéria (CE)";"43359"
"2312304";"São Benedito (CE)";"45917"
"2312403";"São Gonçalo do Amarante (CE)";"46783"
"2312502";"São João do Jaguaribe (CE)";"7774"
"2312601";"São Luís do Curu (CE)";"12713"
"2312700";"Senador Pompeu (CE)";"26600"
"2312809";"Senador Sá (CE)";"7290"
"2312908";"Sobral (CE)";"199750"
"2313005";"Solonópole (CE)";"18060"
"2313104";"Tabuleiro do Norte (CE)";"30143"
"2313203";"Tamboril (CE)";"25635"
"2313252";"Tarrafas (CE)";"8923"
"2313302";"Tauá (CE)";"57478"
"2313351";"Tejuçuoca (CE)";"18301"
"2313401";"Tianguá (CE)";"72803"
"2313500";"Trairi (CE)";"53998"
"2313559";"Tururu (CE)";"15413"
"2313609";"Ubajara (CE)";"33505"
"2313708";"Umari (CE)";"7662"
"2313757";"Umirim (CE)";"19437"
"2313807";"Uruburetama (CE)";"20991"
"2313906";"Uruoca (CE)";"13435"
"2313955";"Varjota (CE)";"18081"
"2314003";"Várzea Alegre (CE)";"39861"
"2314102";"Viçosa do Ceará (CE)";"58332"
"2400109";"Acari (RN)";"11349"
"2400208";"Açu (RN)";"56829"
"2400307";"Afonso Bezerra (RN)";"11197"
"2400406";"Água Nova (RN)";"3183"
"2400505";"Alexandria (RN)";"13864"
"2400604";"Almino Afonso (RN)";"4922"
"2400703";"Alto do Rodrigues (RN)";"13680"
"2400802";"Angicos (RN)";"11906"
"2400901";"Antônio Martins (RN)";"7188"
"2401008";"Apodi (RN)";"36120"
"2401107";"Areia Branca (RN)";"27115"
"2401206";"Arês (RN)";"13905"
"2401305";"Campo Grande (RN)";"9688"
"2401404";"Baía Formosa (RN)";"9116"
"2401453";"Baraúna (RN)";"26799"
"2401503";"Barcelona (RN)";"4067"
"2401602";"Bento Fernandes (RN)";"5422"
"2401651";"Bodó (RN)";"2385"
"2401701";"Bom Jesus (RN)";"10040"
"2401800";"Brejinho (RN)";"12399"
"2401859";"Caiçara do Norte (RN)";"6568"
"2401909";"Caiçara do Rio do Vento (RN)";"3570"
"2402006";"Caicó (RN)";"66759"
"2402105";"Campo Redondo (RN)";"10974"
"2402204";"Canguaretama (RN)";"33289"
"2402303";"Caraúbas (RN)";"21750"
"2402402";"Carnaúba dos Dantas (RN)";"7972"
"2402501";"Carnaubais (RN)";"10628"
"2402600";"Ceará-Mirim (RN)";"72374"
"2402709";"Cerro Corá (RN)";"11305"
"2402808";"Coronel Ezequiel (RN)";"5583"
"2402907";"Coronel João Pessoa (RN)";"4955"
"2403004";"Cruzeta (RN)";"8173"
"2403103";"Currais Novos (RN)";"44710"
"2403202";"Doutor Severiano (RN)";"7181"
"2403251";"Parnamirim (RN)";"235983"
"2403301";"Encanto (RN)";"5554"
"2403400";"Equador (RN)";"6070"
"2403509";"Espírito Santo (RN)";"10739"
"2403608";"Extremoz (RN)";"27107"
"2403707";"Felipe Guerra (RN)";"5994"
"2403756";"Fernando Pedroza (RN)";"3019"
"2403806";"Florânia (RN)";"9250"
"2403905";"Francisco Dantas (RN)";"2919"
"2404002";"Frutuoso Gomes (RN)";"4254"
"2404101";"Galinhos (RN)";"2516"
"2404200";"Goianinha (RN)";"24889"
"2404309";"Governador Dix-Sept Rosado (RN)";"12992"
"2404408";"Grossos (RN)";"10099"
"2404507";"Guamaré (RN)";"14282"
"2404606";"Ielmo Marinho (RN)";"13237"
"2404705";"Ipanguaçu (RN)";"14983"
"2404804";"Ipueira (RN)";"2206"
"2404853";"Itajá (RN)";"7397"
"2404903";"Itaú (RN)";"5850"
"2405009";"Jaçanã (RN)";"8702"
"2405108";"Jandaíra (RN)";"6875"
"2405207";"Janduís (RN)";"5436"
"2405306";"Januário Cicco (RN)";"9767"
"2405405";"Japi (RN)";"5427"
